Camp ID,Name,start_date,end_date,Category,reach,budget
3654,Eaton Healthcare CPG,8/24/2012,,Technology,100,365
3655,Whitepaper Healthcare CPG,8/24/2012,,Technology,100,247
3656,MicroFocus Healthcare-15/03/11-42Leads-AngusHutchinson CPG,8/24/2012,10/25/2012,Technology,13.6,83
3657,MicroFocus Healthcare2012 CPG,8/24/2012,10/29/2012,Technology,12.8,1281.5
3658,IBS Healthcare CPG,8/24/2012,11/24/2012,Technology,5.7,4219
3659, Health38LeadsAngusmovedfromHSJ CPG,8/25/2012,,Marketing,5.1,1041
3660,PwC Health2011 CPG,8/25/2012,,Technology,70.7,380
3661,INSIDE Health CPG,8/25/2012,,Technology,100,388
3662,IBM Health CPG,8/25/2012,,Retail/e-commerce,49.3,292
3663,White Health CPG,8/25/2012,,Technology,100,315
3664,First Healthcare CPG,8/25/2012,9/24/2012,Healthcare UK,84.7,500183
3665,Kenexa Healthcare CPG,8/25/2012,9/24/2012,Human Resources,8.6,302
3666,HP Healthcare CPG,8/25/2012,10/25/2012,Technology,72.1,284
3667,SuccessFactors Healthcare CPG,8/25/2012,12/25/2012,Human Resources,7.3,1024
3668,Absolute Healthcare CPG,8/25/2012,1/25/2013,Technology,22.7,2863
3669,ifs080811 ImportancePerformanceManagementinSoftware-?-definedNetworking CPG,8/26/2012,,Technology,45.7,261
3670,BlueCat Healthcare/MedicalDec11-Jan12 CPG,8/26/2012,,Technology,43,743
3671,Eaton HCM CPG,8/26/2012,,Technology,77.9,711
3672,Quest HayMarket91109 CPG,8/26/2012,,Technology,55.4,1046
3673,Spredfast HPDedupe CPG,8/26/2012,9/24/2012,Marketing,32.5,5875
3674,GyroHSR Leads CPG,8/26/2012,10/25/2012,Human Resources,0.5,539
3675,SEEBURGER IntelCIEnterprisePANIDGApril'11 CPG,8/26/2012,4/25/2013,Technology,10.6,15475
3676,TEST Hat-Q22012 CPG,8/27/2012,,Healthcare UK,80.9,554
3677,3CX HatLeads31309 CPG,8/27/2012,,Technology,100,5766
3678,Kofax HatTradeShow10511 CPG,8/27/2012,9/20/2012,Technology,100,326
3679,Datacore HatCloud CPG,8/27/2012,9/24/2012,Technology,12.3,1868
3680,IBM Health CPG,8/27/2012,10/14/2012,Technology,8.9,18363
3681,Kofax HatQ32012 CPG,8/27/2012,3/25/2013,Business/Finance,1.2,13837
3682,Dell Hat/J72010 CPG,8/29/2012,,Technology,70.4,1790
3683, Hat CPG,8/30/2012,,Marketing,49.9,1041
3684,Tableau HatQ22012 CPG,8/30/2012,11/24/2012,Technology,100,379
3685,HP hardwarebesohard! CPG,8/31/2012,,Technology,70.7,848
3686,CMiC -HandsFreeWarehousecampaign CPG,8/31/2012,,Construction,33.6,524
3687,CoreVault Health CPG,8/31/2012,10/25/2012,Technology,23,5801
3688,Focus H2Compliance CPG,8/31/2012,10/25/2012,Technology,27,764
3689,Tableau Hat CPG,8/31/2012,11/24/2012,Technology,25.9,10504
3690,Express Gyro CPG,9/1/2012,,Technology,6.2,550
3691,test GuruQuestionCampaign-QuinStreet CPG,9/1/2012,,Technology,3.2,924
3692,WOW GuruCampaign-QuinStreet CPG,9/1/2012,,Marketing,100,844
3693,Cisco GuideAPMTechnology CPG,9/1/2012,,Technology,70.6,320
3694,ESET GuruCampaign-QuinStreet CPG,9/1/2012,9/24/2012,Technology,27.8,976
3695,Harris GuruCampaign-QuinStreet CPG,9/1/2012,9/27/2012,Technology,70.5,1033
3696,DellGovt090711 GuideRecurringBilling CPG,9/1/2012,10/25/2012,Government,34.3,2940
3697,DellHealth090711 GuideChecklist:WhenAdWordsIsn'tEnough-Why& CPG,9/1/2012,10/25/2012,Healthcare UK,25,2738
3698,D-Link GTM81911 CPG,9/2/2012,,Technology,100,915
3699,Oracle GTM13 CPG,9/2/2012,,Technology,70.6,1012
3700,EC GSP CPG,9/2/2012,,Technology,100,75
3701,Red GSP CPG,9/2/2012,,Technology,100,4660
3702,Vyatta GSA CPG,9/2/2012,,Technology,55.5,980
3703,LeadMaster Hat CPG,9/2/2012,9/10/2012,Marketing,51.6,623
3704,test Identity50409 CPG,9/2/2012,10/5/2012,Technology,0.7,729
3705,Raritan In-HouseNewMediaEngagementSurvey CPG,9/3/2012,,Technology,19.7,268
3706,test GROW-UP?fromGERBERLIFEINSURANCECOMPANY CPG,9/3/2012,,Business/Finance,100,1070
3707,eLearning Growth22508 CPG,9/3/2012,,Technology,100,421
3708,KEF GroupIssue CPG,9/3/2012,,Technology,100,6539
3709,Algosec GroupIssue CPG,9/3/2012,,Technology,25.4,6139
3710,Raritan Group40808 CPG,9/3/2012,,Technology,43.6,436
3711,Adobe GSA CPG,9/3/2012,11/24/2012,Technology,3,25044
3712,Kaminario -GroupLeads21408 CPG,9/4/2012,9/24/2012,Technology,21.2,2576
3713,VMware Group10509 CPG,9/4/2012,11/9/2012,Technology,17.5,509
3714,Oracle Q3 CPG,9/6/2012,,Technology,46.4,2420
3715,Oracle Microsystems5/14/09) CPG,9/6/2012,,Technology,4.1,1344
3716,Oracle Leads CPG,9/6/2012,,Business/Finance,100,853
3717,Ultimate Group CPG,9/6/2012,,Manufacturing,100,623
3718,Event-Based Group CPG,9/6/2012,,Marketing,100,867
3719,Storage Group CPG,9/6/2012,,Technology,100,7962
3720,Oracle GreenBallotsOn-demand CPG,9/6/2012,6/9/2013,Construction,100,405
3721,test IBM CPG,9/7/2012,,Marketing,0.5,260
3722,express Graphics CPG,9/7/2012,,Technology,1.2,752
3723,Trend Graphics CPG,9/7/2012,,Technology,100,15624
3724,Insolvency GPSSafetyMonitoring CPG,9/7/2012,,Business/Finance,100,1033
3725,Guidance Hat CPG,9/7/2012,9/24/2012,Technology,57.2,2110
3726,Category GRC CPG,9/7/2012,9/24/2012,Technology,100,920
3727,Acquia Graphics51409 CPG,9/7/2012,11/24/2012,Technology,27.2,17163
3728,Acquia Graphics40309 CPG,9/7/2012,11/24/2012,Marketing,18.3,17569
3729,Guidance Graphics CPG,9/7/2012,12/25/2012,Technology,34.7,5565
3730,Apple Graphics82009 CPG,9/7/2012,6/14/2013,Technology,39.8,766
3731,Avnet_EMC_Sept_Dec GovernmentGenerationTest CPG,9/8/2012,,Technology,100,20836
3732,Tata Graphics CPG,9/8/2012,10/25/2012,Business/Finance,5.5,447
3733,symantec GovernmentGenerationTest CPG,9/9/2012,,Technology,70.6,467
3734,Express GovernmentApril2011 CPG,9/9/2012,,Technology,100,869
3735,MXI Government2013 CPG,9/9/2012,,Technology,39.8,5422
3736,IBM Government CPG,9/9/2012,,Technology,100,20381
3737,youSENDit GovPAUSED CPG,9/9/2012,9/24/2012,Technology,36.1,347
3738,Nevada Group CPG,9/9/2012,10/25/2012,Business/Finance,100,5145
3739,Eloqua Graphics121010 CPG,9/9/2012,11/24/2012,Marketing,13.1,31274
3740,Apple GPS CPG,9/9/2012,6/11/2013,Technology,39.6,485
3741,Microsoft Government CPG,9/10/2012,10/8/2012,Technology,58.2,5823
3742,eBook Government CPG,9/13/2012,,Business/Finance,21.6,751
3743,KPMG Government CPG,9/13/2012,,Business/Finance,21.6,855
3744,KPMG2 Gov-Ed CPG,9/13/2012,,Business/Finance,100,750
3745,KPMG3 Gov CPG,9/13/2012,,Business/Finance,21.6,749
3746,IBM GOV CPG,9/13/2012,,Business/Finance,21.6,517
3747,RSD gov CPG,9/13/2012,,Business/Finance,21.6,127
3748,Avior Gov CPG,9/13/2012,,Business/Finance,21.6,622
3749,PwC GoToWebinar CPG,9/13/2012,,Business/Finance,100,597
3750,Autonomy GoToWebinar CPG,9/13/2012,,Business/Finance,100,516
3751,Citrix GoToTraining CPG,9/13/2012,,Technology,19.2,991
3752,Q1Labs-9/2011 GoToMeeting80811 CPG,9/13/2012,,Technology,45.2,566
3753,Everything GoToMeeting40411 CPG,9/14/2012,,Technology,100,5109
3754,IBI-CBLG GoToMeeting&Mgmt CPG,9/14/2012,,Technology,100,15159
3755,Dynatrace GoToMeeting CPG,9/14/2012,,Technology,54,784
3756,SAP GoToMeeting CPG,9/14/2012,,Technology,38.9,323
3757,Akamai GoToMeeting CPG,9/14/2012,,Technology,72.5,143
3758,mitevision GoToMeet CPG,9/14/2012,,Marketing,100,435
3759,test GoToAssist90210 CPG,9/14/2012,,Healthcare UK,100,628
3760,Silverpop Government CPG,9/14/2012,10/25/2012,Marketing,40.9,14259
3761,UBM Insight24 CPG,9/14/2012,1/25/2013,Marketing,8,690
3762,Cloud GoToMeeting61610 CPG,9/14/2012,3/11/2014,Technology,1.6,825
3763,21vianet GoToAssist CPG,9/15/2012,,Construction,100,729
3764,Advanced GoToAssist CPG,9/15/2012,,Marketing,100,439
3765,Wheelhouse GoToAssist CPG,9/15/2012,,Technology,57.2,3797
3766,Wheelhouse GoToAssist CPG,9/15/2012,,Technology,72.7,2408
3767,Infor Gore CPG,9/15/2012,,Technology,39.8,454
3768,Modern GomezwpIFWITWPFeb-March12 CPG,9/15/2012,,Marketing,100,878
3769,Comcast GomezCenterwpIFWITWPFeb-March12 CPG,9/15/2012,,Technology,100,1003
3770,Site GomezCampaign-IFW/ITWP CPG,9/15/2012,,Retail/e-commerce,47.3,160
3771,Echosign GoToTraining CPG,9/15/2012,10/9/2012,Marketing,7.6,3162
3772,Experian GoToMeeting CPG,9/15/2012,12/25/2012,Business/Finance,70.3,20112
3773,Asigra Group70108 CPG,9/16/2012,,Technology,100,7962
3774,Service Gold CPG,9/16/2012,,Technology,100,107
3775,How GoAssist41683 CPG,9/16/2012,,Marketing,100,898
3776,CustVox GoAssist41652 CPG,9/16/2012,,Marketing,100,307
3777,test GmbH CPG,9/16/2012,,Government,100,470
3778,Modern GmbH CPG,9/16/2012,,Marketing,100,742
3779,Modern GLobalserviceImogenJones61LeadsJune2012 CPG,9/16/2012,,Marketing,43.7,386
3780,CA_Fall_Sept_Dec GlobalOgilvyPrimaryContact-NCE-70Leads CPG,9/16/2012,,Technology,77.7,67
3781,Nexenta globalltd CPG,9/16/2012,,Technology,100,1602
3782,TEST GlobalFrancis-70leads@55CPL CPG,9/16/2012,,Human Resources,49,578
3783,Campaign Global112408 CPG,9/16/2012,,Technology,100,468
3784,SC Global CPG,9/16/2012,,Technology,23.6,391
3785,Q3 GoToAssist CPG,9/16/2012,10/25/2012,Technology,68.4,562
3786,Trend Gore CPG,9/16/2012,10/25/2012,Technology,21.3,8202
3787,DellTechGovt092211 Global CPG,9/16/2012,10/25/2012,Technology,3.7,1612
3788,DellTechHealthcare092211 Global CPG,9/16/2012,10/25/2012,Technology,6.1,1539
3789,Infor Good CPG,9/16/2012,12/25/2012,Manufacturing,8.1,3412
3790,IGEE GomezCenterIFWITWHApril-June2012 CPG,9/16/2012,2/23/2013,Business/Finance,8.3,287
3791,IBM Glassfish CPG,9/17/2012,,Technology,100,600
3792,TEST Glassfish CPG,9/17/2012,,Technology,100,454
3793,test Gizmox CPG,9/17/2012,,Technology,100,271
3794,test Giveaway CPG,9/17/2012,,Technology,100,973
3795,Leverage GetFacts CPG,9/17/2012,,Marketing,100,323
3796,BitDefender Global CPG,9/17/2012,9/25/2013,Technology,35.3,3481
3797,Vocia GFIMaker CPG,9/18/2012,10/25/2012,Technology,3.1,5189
3798,Eaton090111 HDVC CPG,9/18/2012,2/23/2013,Technology,46.9,7498
3799,DMAoctober2011 General CPG,9/20/2012,,Marketing,49.9,176
3800,Wheel Gen8-Booton CPG,9/20/2012,,Technology,25.6,215
3801,Vantage Gen8100-249-Booton CPG,9/20/2012,,Technology,59.7,846
3802,test Gen_August CPG,9/20/2012,,Technology,17,150
3803,NuView GLobal CPG,9/20/2012,10/25/2012,Human Resources,6.7,2374
3804,Neustar Glassfish CPG,9/20/2012,10/25/2012,Marketing,13.6,2248
3805,CFO -HandsFreeWarehousecampaign CPG,9/20/2012,11/24/2012,Marketing,10,5200
3806,Call Germany CPG,9/21/2012,,Technology,100,120
3807,SC Gen CPG,9/21/2012,,Technology,55,383
3808,Viper Gen CPG,9/21/2012,,Technology,100,383
3809,First GEN CPG,9/21/2012,,Retail/e-commerce,14.7,136
3810,FM Gate58 CPG,9/21/2012,,Construction,67.6,532
3811,Foba G500 CPG,9/21/2012,,Retail/e-commerce,100,735
3812,express FY CPG,9/22/2012,,Technology,1,849
3813,BDS FXIP CPG,9/22/2012,,Healthcare UK,100,193
3814,BeyondTrust-1/12 FX CPG,9/22/2012,,Technology,54,994
3815,Disk-to-Disk FWP92508 CPG,9/22/2012,,Technology,100,730
3816,Verifications FY13 CPG,9/22/2012,10/25/2012,Human Resources,11.7,10209
3817,ReachMail FY13HP CPG,9/22/2012,10/26/2012,Technology,58.7,1138
3818,IBM FY'12RoutingWPPanIDGE CPG,9/22/2012,1/25/2013,Technology,6.4,10769
3819,BNA G&RM51408 CPG,9/22/2012,3/26/2013,Business/Finance,10.8,8753
3820,okta FWP71408 CPG,9/23/2012,,Technology,100,848
3821,ForeScout FWP70109 CPG,9/23/2012,,Technology,21.7,860
3822,Security FWP70109 CPG,9/23/2012,,Technology,100,990
3823,Sourcefire FWP61708 CPG,9/24/2012,,Technology,45.4,324
3824,Alcatel_Lucent FWPLeads63009 CPG,9/25/2012,10/6/2012,Technology,71,571
3825,Spredfast Healthcare CPG,9/25/2012,10/25/2012,Marketing,32.9,987
3826,Citrix IntegratedMarketing CPG,9/25/2012,11/24/2012,Marketing,17.9,8014
3827,Bronto Q2 CPG,9/25/2012,12/25/2012,Marketing,32,339
3828,Neustar ITwhitepapers11 CPG,9/25/2012,12/25/2012,Marketing,21.5,6631
3829,Absolute Healthcare CPG,9/25/2012,2/23/2013,Healthcare UK,38.6,14277
3830,HP Hexagon_Q1_13 CPG,9/25/2012,4/25/2013,Technology,15.7,67821
3831,Public FWP61909 CPG,9/27/2012,,Local Government,21.1,2045
3832,Kaseya FWP42108 CPG,9/27/2012,,Technology,100,166
3833,Kaseya FWP40309 CPG,9/27/2012,,Technology,100,1031
3834,Wheelhouse FWP33109 CPG,9/27/2012,,Technology,72.9,1938
3835,Cibecs FWP33109 CPG,9/27/2012,,Technology,16.5,999
3836,campaign FWP31909 CPG,9/27/2012,,Technology,100,14
3837,EC FWP20509 CPG,9/27/2012,,Technology,100,816
3838,Cloud FWP13009 CPG,9/27/2012,,Technology,100,911
3839,outsourcing FWP62309 CPG,9/27/2012,11/29/2012,Local Government,67,241
3840,4Q11 HCMQ4 CPG,9/27/2012,12/9/2012,Technology,25.1,2673
3841,PC FWP102008 CPG,9/28/2012,,Technology,7.5,324
3842,campaign FWP CPG,9/28/2012,,Technology,100,743
3843,Dell FWP CPG,9/28/2012,,Technology,25.4,324
3844,SC FWP CPG,9/28/2012,,Technology,53.8,487
3845,Acronis FWP CPG,9/28/2012,,Technology,77.9,676
3846,IT FWP CPG,9/28/2012,,Technology,37.3,172
3847,Shoretel Labs CPG,9/28/2012,5/20/2013,Technology,38,6732
3848,Intel FWP CPG,9/28/2012,9/14/2013,Technology,47.4,540
3849,Wheelhouse FWP CPG,9/29/2012,,Technology,69.8,17461
3850,Business FWP111908 CPG,9/29/2012,10/25/2012,Business/Finance,6,289
3851,Sophos Q2HPIntelStorageDataDeduplicationChadwick CPG,9/29/2012,12/25/2012,Technology,22.9,15978
3852,"Verdasys, FuturesWebinarLibrary CPG",9/30/2012,,Technology,30.8,948
3853,Test FuturesOptionsStrategyGuide! CPG,9/30/2012,,Technology,100,807
3854,Mind FuturesGen CPG,9/30/2012,,Business/Finance,20.2,1683
3855,Manage Futures CPG,9/30/2012,,Business/Finance,20.2,295
3856,"Vendor FutureCloudy,MobileandInsecure CPG",9/30/2012,,Business/Finance,20.2,661
3857,Business Funding CPG,9/30/2012,,Business/Finance,20.2,651
3858,GRC Fuel_Q1_13 CPG,9/30/2012,,Business/Finance,20.3,97
3859,Enhancing Fuel CPG,9/30/2012,,Business/Finance,20.2,1036
3860,Last FTIBrandsJan-March2013 CPG,9/30/2012,,Business/Finance,20.2,437
3861,Transitioning FT CPG,9/30/2012,,Business/Finance,20.2,157
3862,eBook FSS CPG,9/30/2012,,Business/Finance,20.2,611
3863,eBook FS CPG,9/30/2012,,Business/Finance,20.2,978
3864,fzxfdxvx Frustrated CPG,9/30/2012,,Construction,100,59
3865,Section FromWhitePaper-Legal CPG,9/30/2012,,Business/Finance,20.2,849
3866,AT&T Free60811 CPG,9/30/2012,,Technology,70.3,248
3867,Traffic Free50511 CPG,9/30/2012,,Local Government,100,173
3868,Future FreeYourNetwork42011 CPG,9/30/2012,10/8/2012,Technology,71.2,757
3869,IBM FRNOAU CPG,9/30/2012,10/25/2012,Technology,3.9,529
3870,IBS Free-Spector360 CPG,9/30/2012,11/24/2012,Manufacturing,4.1,422
3871,Royal FWP42309 CPG,9/30/2012,11/30/2012,Healthcare UK,75.8,1522
3872,APC Leads CPG,9/30/2012,12/25/2012,Technology,38.7,468
3873,Acronis Free CPG,10/1/2012,,Technology,100,13063
3874,HP Free CPG,10/1/2012,,Technology,69.3,527
3875,HP Free CPG,10/1/2012,,Technology,70.6,683
3876,Echosign Free CPG,10/1/2012,,Technology,32.1,957
3877,Echosign Frantz CPG,10/1/2012,,Technology,26.4,338
3878,CDW Franchise CPG,10/1/2012,,Technology,10.8,991
3879,PR Free CPG,10/1/2012,11/24/2012,Marketing,35.3,5512
3880,Interactive IT2013 CPG,10/1/2012,12/25/2012,Technology,59.2,9020
3881,Royal Futuretech CPG,10/4/2012,,Healthcare UK,72.4,1291
3882,Sterling France CPG,10/4/2012,,Technology,70.7,605
3883,Box.net France CPG,10/4/2012,,Technology,56.3,997
3884,Ipswitch FR CPG,10/4/2012,,Technology,100,8037
3885,GFI FromWhitePaper2011-2 CPG,10/4/2012,12/25/2012,Technology,29.2,697
3886,GFI Frontier CPG,10/4/2012,9/25/2013,Technology,31.7,4714
3887,GFI from7070811 CPG,10/4/2012,9/25/2013,Technology,28.3,5363
3888,HP FR CPG,10/4/2012,3/11/2014,Technology,70.7,850
3889,Express Foundry CPG,10/5/2012,,Technology,0.5,256
3890,Virtual Forum52009 CPG,10/5/2012,,Technology,36,628
3891,Canonical Formulations CPG,10/5/2012,,Technology,91.1,463
3892,Saving forMid-Market CPG,10/5/2012,,Government,100,386
3893,new forInsurance:BestPracticesfromTop-SellingFinancialInstitutions CPG,10/5/2012,,Manufacturing,100,62
3894,Secunia ForensicsLeads80108 CPG,10/5/2012,12/25/2012,Technology,30.1,14194
3895,Wheelhouse For CPG,10/6/2012,,Technology,57.3,5209
3896,inContact FocusNorthAmerica72610 CPG,10/6/2012,,Technology,65.6,585
3897,OpenDNS FocusNorthAmerica72210 CPG,10/6/2012,,Technology,13.2,179
3898,GFI FocusNA91710 CPG,10/6/2012,,Technology,77.6,327
3899,Dell FocusEMEA92110 CPG,10/6/2012,10/24/2012,Technology,17.5,7996
3900,VeriSign for CPG,10/6/2012,12/9/2012,Technology,85.2,78
3901,Appsense for CPG,10/6/2012,12/9/2012,Technology,20.6,3617.8
3902,Solvate Form39912 CPG,10/6/2012,12/25/2012,Marketing,12.4,2065
3903,Solvate form CPG,10/6/2012,12/25/2012,Marketing,53.4,3699
3904,Appsense for CPG,10/6/2012,12/25/2012,Technology,19.3,803
3905,Appsense For CPG,10/6/2012,12/25/2012,Technology,19.3,1133.8
3906,Appsense for CPG,10/6/2012,12/25/2012,Technology,20.3,1124.6
3907,Appsense for CPG,10/6/2012,12/25/2012,Technology,23.1,687.4
3908,Zebra FocusNA92110 CPG,10/6/2012,1/7/2013,Technology,1.9,61
3909,BMC Food82509 CPG,10/6/2012,1/9/2013,Technology,17.7,10042
3910,CyrusOne FocusEMEA&APAC91710 CPG,10/6/2012,8/5/2013,Technology,43.1,21665
3911,eBoss Focus CPG,10/7/2012,,Human Resources,100,1002
3912,Test Focus CPG,10/7/2012,,Technology,100,1030
3913,APC FleetTrackingOctober11 CPG,10/7/2012,,Technology,77.8,1953
3914,Echosign FleetTrackingJanuary12 CPG,10/7/2012,,Technology,100,938
3915,Wheelhouse FleetTrackingFebruary-March12 CPG,10/7/2012,,Technology,77.7,1690
3916,Echosign FleetTrackingDecember11 CPG,10/7/2012,,Technology,31.6,569
3917,Echo FleetTracking CPG,10/7/2012,,Technology,31.1,998
3918,Echo Flashmaps118648Q32011 CPG,10/7/2012,,Technology,27.2,112
3919,NetSuite FleetSoftware CPG,10/7/2012,10/24/2012,Business/Finance,6.4,6145
3920,RES Floor CPG,10/7/2012,10/25/2012,Technology,36.1,4543
3921,AMEX FocusEMEA/APAC72610 CPG,10/7/2012,12/24/2012,Technology,19,13844
3922,WisegateIT FirstFranciscoPartnersWP CPG,10/7/2012,1/9/2013,Technology,18,6927
3923,wheelhouse? FireGuide CPG,10/8/2012,,Technology,100,187
3924,wheelhouse FinancialareDrivingOnlineConversions&BuildingCustomerLoyalty CPG,10/8/2012,,Technology,100,938
3925,Accelrys Financial40108 CPG,10/8/2012,,Healthcare UK,100,515
3926,Mosaic Financial2 CPG,10/8/2012,,Technology,100,171
3927,Palisade Financial121109 CPG,10/8/2012,,Technology,31.7,5649
3928,Echosign Financial CPG,10/8/2012,,Marketing,7.5,3721
3929,SMB Flexo CPG,10/8/2012,11/24/2012,Human Resources,36.4,469
3930,Skillsoft FleetTrackingOctober-November12 CPG,10/8/2012,11/24/2012,Human Resources,36.4,20246
3931,Shoretel First CPG,10/8/2012,12/25/2012,Technology,100,18459
3932,Edgewave Financial CPG,10/9/2012,12/25/2012,Technology,18,15846
3933,IO Financial CPG,10/10/2012,11/2/2012,Technology,59.3,140
3934,Motorola FishQ4 CPG,10/10/2012,4/29/2013,Marketing,62.6,526
3935,Motorola FirstPhase CPG,10/10/2012,4/29/2013,Retail/e-commerce,62,670
3936,Mobile Financial CPG,10/11/2012,,Technology,100,1012
3937,dairy FinanceOnDemandMobile CPG,10/11/2012,,Business/Finance,100,836
3938,VeriSign FinanceJune14thEvent CPG,10/11/2012,,Technology,70.6,4103
3939,Healthcare FinanceJuly262012 CPG,10/11/2012,,Human Resources,100,3822
3940,"Online Finance8,2012 CPG",10/11/2012,,Construction,100,749
3941,CyrusOne Finance20thEvent CPG,10/11/2012,,Technology,23.8,5498
3942,"Nimsoft Finance17,2012 CPG",10/11/2012,,Technology,100,598
3943,"Wheelhouse Finance10,2012 CPG",10/11/2012,,Technology,36.3,24
3944,"Echosign Finance1,2012 CPG",10/11/2012,,Marketing,6.6,3045
3945,"Palo Finance1,2012 CPG",10/11/2012,,Technology,37.8,167
3946,APC Finance CPG,10/11/2012,,Technology,77.7,779
3947,Wheelhouse Finance CPG,10/11/2012,,Technology,57,2608
3948,HP First118478QuinstreetITwhitepapersAug-Sept11 CPG,10/12/2012,,Technology,23.1,4095
3949,Kaseya Finance CPG,10/12/2012,,Technology,100,233
3950,Adaptive Finance CPG,10/12/2012,,Business/Finance,0,862
3951,Sybase Finance CPG,10/12/2012,10/25/2012,Technology,42.2,5010
3952,Dell-Compellent Finance CPG,10/12/2012,11/24/2012,Technology,59.5,18548
3953,Social GovernmentReport CPG,10/13/2012,,Healthcare UK,100,1076
3954,test Germany CPG,10/13/2012,,Government,85.2,939
3955,express Finance CPG,10/13/2012,,Technology,0.2,865
3956,8x8 Finance CPG,10/13/2012,,Technology,72.9,693
3957,test Finance CPG,10/13/2012,,Construction,100,407
3958,VeriSign FIN2011 CPG,10/13/2012,,Technology,77.6,4471
3959,Telecom Filenet52909 CPG,10/13/2012,,Business/Finance,100,426
3960,Aternity Finance CPG,10/13/2012,10/20/2012,Technology,26.6,2453
3961,IBM FIN2012 CPG,10/13/2012,10/25/2012,Technology,21.7,918
3962,Adaptive Finance CPG,10/13/2012,11/24/2012,Business/Finance,6.1,6712
3963,Aberdeen FIN CPG,10/13/2012,12/17/2012,Technology,28,1014
3964,Aberdeen FiltrationInfo)Leads51309 CPG,10/13/2012,12/17/2012,Marketing,13.8,249
3965,Aberdeen Filtration CPG,10/13/2012,12/17/2012,Business/Finance,7.3,665
3966,Aberdeen Finance CPG,10/13/2012,12/25/2012,Technology,27.7,4074
3967,Edgewave Fin43008 CPG,10/13/2012,12/25/2012,Technology,18,9496.83
3968,Limelight FileQ213 CPG,10/13/2012,12/25/2012,Marketing,12.2,11215
3969,Cognos FilenetLeads80509 CPG,10/13/2012,12/25/2012,Marketing,21.1,15043
3970,Adaptive Finance CPG,10/13/2012,7/26/2013,Business/Finance,0.6,27519
3971,ITPRO Filenet120710 CPG,10/14/2012,,Technology,100,416
3972,Welcome File CPG,10/14/2012,,Marketing,100,444
3973,Microsoft Februarycampaign CPG,10/14/2012,,Technology,70.5,516
3974,IBMOct2011 February CPG,10/15/2012,,Marketing,46.4,1034
3975,IdentityIntact February CPG,10/15/2012,,Business/Finance,40.8,583
3976,tset February CPG,10/15/2012,,Government,100,199
3977,test Feb-March CPG,10/15/2012,,Construction,100,226
3978,test FebMar2012 CPG,10/15/2012,,Government,100,823
3979,tset -FebApril2012 CPG,10/15/2012,,Construction,100,667
3980,F5 Feb CPG,10/15/2012,,Technology,29,373
3981,Nimsoft Feb CPG,10/18/2012,,Technology,26.1,19810
3982,Cura Feb CPG,10/18/2012,,Business/Finance,100,5978
3983,ibm Fathom CPG,10/18/2012,,Technology,100,985
3984,Brainloop Fast CPG,10/18/2012,,Technology,39.1,181
3985,Snag FocusQ12012 CPG,10/18/2012,11/24/2012,Human Resources,33.1,5927
3986,Blue fashion CPG,10/18/2012,11/24/2012,Technology,23.9,5222
3987,Windows FAS CPG,10/19/2012,,Manufacturing,100,505
3988,iCharge FactorsAUS CPG,10/19/2012,,Business/Finance,100,930
3989,asdgasdgva FacilitiesPaper CPG,10/19/2012,,Construction,100,337
3990,Brainloop Facilities-Oct2011 CPG,10/19/2012,,Business/Finance,5.1,778
3991,Federal Facilities CPG,10/19/2012,,Marketing,40.7,88
3992,AT&T Facilites CPG,10/19/2012,12/11/2012,Technology,27.7,7322
3993,Sungard Fanzz CPG,10/19/2012,12/14/2012,Technology,55.8,79
3994,Brainloop fake CPG,10/19/2012,12/25/2012,Technology,20.6,384
3995,GTT Facilities CPG,10/19/2012,2/23/2013,Marketing,9.4,1075
