Cust_id,Network complaints,Data pack complaints,bill complaints,SMS_pack_Complaints,Other Complaints
10254167587,No,No,No,Yes,No
10254167636,Yes,No,No,No,No
10254167695,No,Yes,No,No,No
10254167850,No,No,No,No,Yes
10254168183,No,Yes,No,No,No
10254168443,No,No,No,No,Yes
10254168730,Yes,No,No,No,No
10254168984,Yes,No,No,No,No
10254169094,No,No,Yes,No,No
10254169167,Yes,No,No,No,No
10254169212,No,Yes,No,No,No
10254169222,No,Yes,No,No,No
10254169579,No,No,No,No,Yes
10254169694,No,Yes,No,No,No
10254169751,No,Yes,No,No,No
10254169795,No,No,No,Yes,No
10254169859,No,No,Yes,No,No
10254169888,No,Yes,No,No,No
10254169995,No,No,Yes,No,No
10254170111,No,No,No,No,Yes
10254170189,No,No,No,Yes,No
10254170264,No,No,No,No,Yes
10254170719,No,No,No,Yes,No
10254171277,No,No,No,No,Yes
10254171897,No,Yes,No,No,No
10254172104,No,No,No,Yes,No
10254172139,No,Yes,No,No,No
10254172268,No,No,No,No,Yes
10254172270,Yes,No,No,No,No
10254172331,No,Yes,No,No,No
10254172986,No,No,No,No,Yes
10254173126,No,No,No,No,Yes
10254173141,Yes,No,No,No,No
10254173396,No,Yes,No,No,No
10254173583,No,No,No,No,Yes
10254173793,No,No,No,No,Yes
10254173821,No,No,No,No,Yes
10254174093,No,Yes,No,No,No
10254174238,Yes,No,No,No,No
10254174508,No,No,No,Yes,No
10254174728,No,No,No,No,Yes
10254174991,Yes,No,No,No,No
10254175453,No,Yes,No,No,No
10254175537,No,No,No,Yes,No
10254175625,No,No,Yes,No,No
10254175782,No,Yes,No,No,No
10254176048,No,No,No,Yes,No
10254176814,Yes,No,No,No,No
10254177008,No,No,No,No,Yes
10254177776,No,No,No,No,Yes
10254178413,No,No,No,No,Yes
10254178841,No,No,Yes,No,No
10254179057,No,No,Yes,No,No
10254179123,No,Yes,No,No,No
10254180025,No,Yes,No,No,No
10254180332,No,No,No,No,Yes
10254180432,No,No,Yes,No,No
10254180560,Yes,No,No,No,No
10254180639,No,No,Yes,No,No
10254180708,No,No,No,No,Yes
10254180710,No,Yes,No,No,No
10254180725,No,No,No,Yes,No
10254180902,Yes,No,No,No,No
10254180975,No,No,No,Yes,No
10254181426,No,Yes,No,No,No
10254181903,Yes,No,No,No,No
10254182105,No,No,No,No,Yes
10254182173,No,Yes,No,No,No
10254183398,Yes,No,No,No,No
10254183521,No,No,No,Yes,No
10254183628,No,Yes,No,No,No
10254183775,No,No,No,No,Yes
10254184251,No,No,Yes,No,No
10254184467,No,No,No,Yes,No
10254185191,No,No,No,No,Yes
10254185229,No,No,No,No,Yes
10254185430,Yes,No,No,No,No
10254185790,No,No,No,No,Yes
10254185821,No,Yes,No,No,No
10254186358,No,No,No,Yes,No
10254186545,Yes,No,No,No,No
10254186651,No,Yes,No,No,No
10254186938,No,No,No,No,Yes
10254187169,Yes,No,No,No,No
10254187186,Yes,No,No,No,No
10254187210,No,Yes,No,No,No
10254188357,No,Yes,No,No,No
10254188426,No,No,No,No,Yes
10254188958,No,No,No,No,Yes
10254189068,Yes,No,No,No,No
10254189498,No,No,Yes,No,No
10254189535,No,Yes,No,No,No
10254189676,Yes,No,No,No,No
10254189692,No,No,No,No,Yes
10254189864,No,No,No,No,Yes
10254189878,No,No,Yes,No,No
10254190254,No,No,Yes,No,No
10254190326,No,Yes,No,No,No
10254190383,Yes,No,No,No,No
10254190623,No,Yes,No,No,No
10254190625,No,Yes,No,No,No
10254190638,No,Yes,No,No,No
10254190806,No,Yes,No,No,No
10254191440,Yes,No,No,No,No
10254191548,No,No,Yes,No,No
10254191928,No,No,No,No,Yes
10254192460,No,No,No,Yes,No
10254192654,No,Yes,No,No,No
10254192956,No,No,No,Yes,No
10254193504,Yes,No,No,No,No
10254193506,No,No,No,Yes,No
10254193639,No,No,No,No,Yes
10254194459,No,Yes,No,No,No
10254195306,No,No,No,No,Yes
10254196078,No,No,No,No,Yes
10254196412,Yes,No,No,No,No
10254196569,Yes,No,No,No,No
10254196590,No,No,No,No,Yes
10254198072,Yes,No,No,No,No
10254198518,No,Yes,No,No,No
10254198959,No,No,Yes,No,No
10254199592,No,No,No,No,Yes
10254199719,No,No,No,No,Yes
10254199825,Yes,No,No,No,No
10254199831,Yes,No,No,No,No
10254199849,No,No,No,No,Yes
10254199854,Yes,No,No,No,No
10254199896,No,Yes,No,No,No
10254200594,No,No,No,Yes,No
10254200853,No,Yes,No,No,No
10254201208,No,No,Yes,No,No
10254201344,Yes,No,No,No,No
10254201432,Yes,No,No,No,No
10254201796,No,No,No,Yes,No
10254201866,No,No,Yes,No,No
10254202277,Yes,No,No,No,No
10254202430,No,Yes,No,No,No
10254202506,No,Yes,No,No,No
10254202632,Yes,No,No,No,No
10254202850,No,Yes,No,No,No
10254202986,Yes,No,No,No,No
10254203167,No,Yes,No,No,No
10254203204,Yes,No,No,No,No
10254203515,No,No,No,No,Yes
10254204347,No,Yes,No,No,No
10254204427,Yes,No,No,No,No
10254204489,No,Yes,No,No,No
10254204658,No,No,No,Yes,No
10254204660,No,No,No,Yes,No
10254205693,No,Yes,No,No,No
10254206033,Yes,No,No,No,No
10254206188,No,No,No,Yes,No
10254206426,Yes,No,No,No,No
10254206428,No,Yes,No,No,No
10254206480,No,Yes,No,No,No
10254206839,Yes,No,No,No,No
10254207086,No,Yes,No,No,No
10254207182,No,No,No,Yes,No
10254207389,No,Yes,No,No,No
10254207612,No,No,No,No,Yes
10254207629,Yes,No,No,No,No
10254207757,Yes,No,No,No,No
10254207840,No,Yes,No,No,No
10254207903,Yes,No,No,No,No
10254207929,Yes,No,No,No,No
10254208178,No,No,No,No,Yes
10254208225,No,No,No,No,Yes
10254208260,No,Yes,No,No,No
10254208485,No,Yes,No,No,No
10254208604,No,No,No,Yes,No
10254208710,No,Yes,No,No,No
10254209008,No,No,No,Yes,No
10254209067,No,No,Yes,No,No
10254209494,Yes,No,No,No,No
10254209516,Yes,No,No,No,No
10254209651,No,No,Yes,No,No
10254209795,No,Yes,No,No,No
10254209865,No,Yes,No,No,No
10254210385,No,No,Yes,No,No
10254210491,No,No,No,No,Yes
10254210562,No,Yes,No,No,No
10254210592,Yes,No,No,No,No
10254210650,No,No,Yes,No,No
10254211496,No,No,Yes,No,No
10254211583,No,No,No,Yes,No
10254211669,No,No,Yes,No,No
10254211672,No,No,No,No,Yes
10254212060,No,No,No,Yes,No
10254212188,No,Yes,No,No,No
10254212230,Yes,No,No,No,No
10254212285,No,No,No,Yes,No
10254212297,Yes,No,No,No,No
10254212324,No,Yes,No,No,No
10254212478,No,No,No,Yes,No
10254213058,Yes,No,No,No,No
10254213090,No,No,Yes,No,No
10254213100,No,No,Yes,No,No
10254213608,No,No,No,Yes,No
10254214001,No,No,Yes,No,No
10254214012,No,No,No,No,Yes
10254214947,No,No,Yes,No,No
10254215080,Yes,No,No,No,No
10254215186,No,No,Yes,No,No
10254215256,Yes,No,No,No,No
10254215305,No,No,Yes,No,No
10254215314,No,No,Yes,No,No
10254215327,No,No,No,Yes,No
10254215408,Yes,No,No,No,No
10254215411,No,No,No,No,Yes
10254215446,Yes,No,No,No,No
10254215483,No,Yes,No,No,No
10254215513,No,No,Yes,No,No
10254215653,Yes,No,No,No,No
10254215721,No,No,Yes,No,No
10254216097,No,No,Yes,No,No
10254216129,No,No,Yes,No,No
10254216134,Yes,No,No,No,No
10254216190,No,No,Yes,No,No
10254216333,No,No,No,Yes,No
10254216406,No,Yes,No,No,No
10254216454,No,No,Yes,No,No
10254216538,No,Yes,No,No,No
10254216569,No,No,Yes,No,No
10254216961,No,No,Yes,No,No
10254217101,Yes,No,No,No,No
10254217105,Yes,No,No,No,No
10254217106,No,Yes,No,No,No
10254217117,No,Yes,No,No,No
10254217129,No,No,No,No,Yes
10254217130,Yes,No,No,No,No
10254217137,No,Yes,No,No,No
10254217155,No,No,Yes,No,No
10254217156,No,No,No,Yes,No
10254217159,No,No,No,Yes,No
10254217160,No,Yes,No,No,No
10254217170,No,No,No,No,Yes
10254217177,No,No,No,Yes,No
10254217178,No,Yes,No,No,No
10254217185,No,No,No,No,Yes
10254217204,No,No,No,No,Yes
10254217207,No,No,Yes,No,No
10254217218,No,No,Yes,No,No
10254217219,No,No,Yes,No,No
10254217225,No,Yes,No,No,No
10254217226,No,No,Yes,No,No
10254217227,Yes,No,No,No,No
10254217234,No,No,No,Yes,No
10254217235,No,No,No,Yes,No
10254217236,No,No,Yes,No,No
10254217246,No,No,Yes,No,No
10254217708,Yes,No,No,No,No
10254217783,Yes,No,No,No,No
10254217792,No,No,No,No,Yes
10254217844,Yes,No,No,No,No
10254218047,No,No,No,Yes,No
10254218308,No,Yes,No,No,No
10254218321,No,No,No,Yes,No
10254218507,No,No,No,Yes,No
10254218508,No,No,No,Yes,No
10254218511,No,No,Yes,No,No
10254218518,No,Yes,No,No,No
10254218521,No,No,Yes,No,No
10254218530,No,No,No,Yes,No
10254218538,No,No,No,Yes,No
10254218543,No,No,No,No,Yes
10254218544,No,Yes,No,No,No
10254218550,Yes,No,No,No,No
10254218551,Yes,No,No,No,No
10254218555,No,No,No,No,Yes
10254219137,Yes,No,No,No,No
10254219601,Yes,No,No,No,No
10254219627,No,No,Yes,No,No
10254219915,No,Yes,No,No,No
10254219948,No,No,No,No,Yes
10254219950,No,Yes,No,No,No
10254220026,Yes,No,No,No,No
10254220264,No,No,No,No,Yes
10254220287,No,No,Yes,No,No
10254220393,No,Yes,No,No,No
10254220394,No,No,No,No,Yes
10254220457,No,No,No,Yes,No
10254220702,No,No,No,No,Yes
10254220709,Yes,No,No,No,No
10254220986,No,No,No,No,Yes
10254221086,No,No,Yes,No,No
10254221113,Yes,No,No,No,No
10254221154,No,No,Yes,No,No
10254221389,No,No,Yes,No,No
10254221419,No,No,No,No,Yes
10254221433,No,No,Yes,No,No
10254221436,No,No,Yes,No,No
10254221499,Yes,No,No,No,No
10254221761,No,No,Yes,No,No
10254221808,Yes,No,No,No,No
10254221810,No,No,No,No,Yes
10254221817,No,Yes,No,No,No
10254222034,Yes,No,No,No,No
10254222206,No,No,No,No,Yes
10254222340,No,Yes,No,No,No
10254222495,Yes,No,No,No,No
10254222576,No,No,No,Yes,No
10254222584,No,Yes,No,No,No
10254222586,No,No,No,No,Yes
10254222612,No,No,No,Yes,No
10254222691,No,Yes,No,No,No
10254222715,Yes,No,No,No,No
10254222922,No,Yes,No,No,No
10254222952,No,Yes,No,No,No
10254223017,No,No,No,No,Yes
10254223146,No,No,Yes,No,No
10254223174,No,Yes,No,No,No
10254223191,No,No,No,No,Yes
10254223327,Yes,No,No,No,No
10254223329,No,No,No,No,Yes
10254223335,No,Yes,No,No,No
10254223365,No,Yes,No,No,No
10254223369,No,No,Yes,No,No
10254223632,No,Yes,No,No,No
10254223655,No,Yes,No,No,No
10254223660,No,No,No,Yes,No
10254223662,No,No,No,No,Yes
10254223706,No,No,No,Yes,No
10254223718,Yes,No,No,No,No
10254223755,No,No,No,No,Yes
10254223760,No,Yes,No,No,No
10254223780,No,No,No,No,Yes
10254223976,Yes,No,No,No,No
10254224006,No,Yes,No,No,No
10254224079,No,No,Yes,No,No
10254224161,No,No,Yes,No,No
10254224404,No,No,Yes,No,No
10254224461,No,No,Yes,No,No
10254224497,Yes,No,No,No,No
10254224520,No,Yes,No,No,No
10254224556,No,Yes,No,No,No
10254224593,Yes,No,No,No,No
10254224736,Yes,No,No,No,No
10254224765,Yes,No,No,No,No
10254224803,No,Yes,No,No,No
10254224821,No,Yes,No,No,No
10254224950,No,No,No,Yes,No
10254225201,Yes,No,No,No,No
10254225235,No,No,No,No,Yes
10254225542,No,No,No,No,Yes
10254225662,Yes,No,No,No,No
10254225861,No,No,No,Yes,No
10254225919,No,Yes,No,No,No
10254225932,No,No,Yes,No,No
10254226112,Yes,No,No,No,No
10254226133,No,No,Yes,No,No
10254226137,No,No,No,No,Yes
10254226228,No,No,No,Yes,No
10254226244,No,No,No,Yes,No
10254226427,Yes,No,No,No,No
10254226475,No,No,No,Yes,No
10254226544,No,Yes,No,No,No
10254226546,No,Yes,No,No,No
10254226612,No,No,No,No,Yes
10254226782,No,No,No,No,Yes
10254226875,No,No,No,No,Yes
10254226882,No,Yes,No,No,No
10254226969,No,Yes,No,No,No
10254227077,No,Yes,No,No,No
10254227141,No,No,Yes,No,No
10254227201,No,No,No,Yes,No
10254227437,No,No,Yes,No,No
10254227458,No,No,No,Yes,No
10254227485,Yes,No,No,No,No
10254227584,No,No,Yes,No,No
10254227613,No,No,No,Yes,No
10254227653,No,No,No,Yes,No
10254227728,No,Yes,No,No,No
10254227809,No,No,Yes,No,No
10254227848,No,No,Yes,No,No
10254228207,No,No,No,Yes,No
10254228311,No,No,No,Yes,No
10254228317,No,No,Yes,No,No
10254228370,No,Yes,No,No,No
10254228404,No,No,Yes,No,No
10254228457,No,Yes,No,No,No
10254228497,No,No,No,Yes,No
10254228563,No,No,No,No,Yes
10254228659,No,No,No,Yes,No
10254228684,No,No,Yes,No,No
10254228763,No,Yes,No,No,No
10254228894,No,No,No,No,Yes
10254229149,No,No,No,Yes,No
10254229240,No,No,Yes,No,No
10254229252,No,No,No,Yes,No
10254229838,No,No,No,No,Yes
10254229882,No,No,No,No,Yes
10254230403,No,No,Yes,No,No
10254230744,No,No,Yes,No,No
10254230751,No,No,Yes,No,No
10254230777,No,No,Yes,No,No
10254230885,No,Yes,No,No,No
10254231111,No,No,No,Yes,No
10254231247,No,No,No,No,Yes
10254231256,Yes,No,No,No,No
10254231452,No,No,Yes,No,No
10254231466,No,Yes,No,No,No
10254231819,No,No,No,No,Yes
10254231843,No,No,No,No,Yes
10254231998,No,Yes,No,No,No
10254232332,Yes,No,No,No,No
10254232367,Yes,No,No,No,No
10254232395,No,No,No,No,Yes
10254232414,No,Yes,No,No,No
10254232479,Yes,No,No,No,No
10254232510,No,Yes,No,No,No
10254232685,Yes,No,No,No,No
10254232716,No,Yes,No,No,No
10254232753,No,No,No,Yes,No
10254233138,Yes,No,No,No,No
10254233206,Yes,No,No,No,No
10254233345,No,No,No,No,Yes
10254233454,No,Yes,No,No,No
10254233475,No,Yes,No,No,No
10254233563,No,Yes,No,No,No
10254233650,No,No,No,Yes,No
10254233742,Yes,No,No,No,No
10254233802,No,No,No,No,Yes
10254233828,No,Yes,No,No,No
10254234223,Yes,No,No,No,No
10254234316,Yes,No,No,No,No
10254234332,No,No,No,Yes,No
10254234413,No,No,Yes,No,No
10254234528,Yes,No,No,No,No
10254234550,No,Yes,No,No,No
10254234583,No,Yes,No,No,No
10254234708,No,Yes,No,No,No
10254234825,No,No,No,Yes,No
10254234920,No,No,Yes,No,No
10254234936,No,No,No,Yes,No
10254234992,No,No,Yes,No,No
10254235019,Yes,No,No,No,No
10254235398,No,No,No,No,Yes
10254235573,No,No,No,Yes,No
10254235684,No,No,No,No,Yes
10254235889,No,No,Yes,No,No
10254236132,Yes,No,No,No,No
10254236344,No,No,No,Yes,No
10254236399,No,No,No,Yes,No
10254236506,No,No,Yes,No,No
10254236591,No,No,Yes,No,No
10254236593,No,Yes,No,No,No
10254236594,No,No,Yes,No,No
10254236595,No,No,Yes,No,No
10254236708,Yes,No,No,No,No
10254236712,Yes,No,No,No,No
10254236734,No,No,Yes,No,No
10254236802,No,No,Yes,No,No
10254236847,No,No,No,Yes,No
10254236904,No,No,No,Yes,No
10254237025,No,Yes,No,No,No
10254237146,No,No,No,No,Yes
10254237173,No,No,No,No,Yes
10254237184,No,No,Yes,No,No
10254237381,No,No,Yes,No,No
10254237432,Yes,No,No,No,No
10254237604,No,No,Yes,No,No
10254237654,Yes,No,No,No,No
10254237667,No,Yes,No,No,No
10254237672,No,No,Yes,No,No
10254237673,No,No,Yes,No,No
10254237675,No,No,No,No,Yes
10254237677,No,No,No,No,Yes
10254237678,No,No,Yes,No,No
10254237679,No,No,Yes,No,No
10254237681,No,No,No,No,Yes
10254237684,Yes,No,No,No,No
10254237692,No,No,Yes,No,No
10254237706,No,Yes,No,No,No
10254237711,No,No,Yes,No,No
10254237722,Yes,No,No,No,No
10254237734,No,No,No,Yes,No
10254237741,Yes,No,No,No,No
10254237782,Yes,No,No,No,No
10254237869,No,No,Yes,No,No
10254237965,No,No,No,No,Yes
10254238068,No,No,No,Yes,No
10254238092,No,No,No,No,Yes
10254238661,No,Yes,No,No,No
10254238668,No,No,No,Yes,No
10254238776,No,No,No,Yes,No
10254238883,No,Yes,No,No,No
10254239004,No,No,No,Yes,No
10254239138,No,No,No,Yes,No
10254239206,No,No,No,Yes,No
10254239253,No,No,No,No,Yes
10254239474,No,No,Yes,No,No
10254239534,No,No,Yes,No,No
10254239638,No,Yes,No,No,No
10254239759,No,Yes,No,No,No
10254239809,Yes,No,No,No,No
10254240044,No,No,No,No,Yes
10254240199,No,No,No,Yes,No
10254240370,No,No,Yes,No,No
10254240557,No,No,No,No,Yes
10254240583,No,Yes,No,No,No
10254241125,No,No,Yes,No,No
10254241388,No,Yes,No,No,No
10254241459,Yes,No,No,No,No
10254241586,No,No,No,Yes,No
10254241705,No,Yes,No,No,No
10254241759,No,No,No,Yes,No
10254241763,No,No,No,No,Yes
10254241797,Yes,No,No,No,No
10254241804,Yes,No,No,No,No
10254241900,No,Yes,No,No,No
10254241957,Yes,No,No,No,No
10254242142,No,Yes,No,No,No
10254242151,No,No,No,Yes,No
10254242178,No,No,No,No,Yes
10254242208,No,No,Yes,No,No
10254242228,No,No,No,Yes,No
10254242339,No,No,No,Yes,No
10254242621,No,No,No,Yes,No
10254242761,Yes,No,No,No,No
10254242962,No,No,Yes,No,No
10254242993,No,No,No,Yes,No
10254243188,No,No,Yes,No,No
10254243252,No,Yes,No,No,No
10254243256,No,No,Yes,No,No
10254243402,No,Yes,No,No,No
10254243466,No,No,Yes,No,No
10254243590,No,No,No,No,Yes
10254243738,No,No,No,Yes,No
10254243800,No,No,No,Yes,No
10254244149,No,No,Yes,No,No
10254244250,Yes,No,No,No,No
10254244393,No,No,Yes,No,No
10254244631,No,Yes,No,No,No
10254244730,No,No,No,No,Yes
10254244782,No,Yes,No,No,No
10254244899,No,No,Yes,No,No
10254244993,No,No,No,No,Yes
10254245111,No,Yes,No,No,No
10254245343,No,No,No,No,Yes
10254245504,No,Yes,No,No,No
10254245511,No,No,No,Yes,No
10254245617,No,No,No,Yes,No
10254245628,No,No,Yes,No,No
10254245757,No,No,No,Yes,No
10254245774,No,Yes,No,No,No
10254246067,No,No,Yes,No,No
10254246105,No,No,Yes,No,No
10254246160,Yes,No,No,No,No
10254246253,No,No,Yes,No,No
10254246268,No,No,No,No,Yes
10254246303,No,No,No,Yes,No
10254246313,No,No,Yes,No,No
10254246444,No,No,No,Yes,No
10254246521,Yes,No,No,No,No
10254246779,No,No,Yes,No,No
10254246966,No,No,No,No,Yes
10254247279,No,No,No,Yes,No
10254247340,No,No,No,No,Yes
10254247491,No,No,Yes,No,No
10254247517,No,Yes,No,No,No
10254247568,No,No,Yes,No,No
10254247650,No,No,No,No,Yes
10254247658,No,No,No,Yes,No
10254247755,No,No,No,No,Yes
10254247782,No,No,No,Yes,No
10254248205,Yes,No,No,No,No
10254248315,No,Yes,No,No,No
10254248357,No,Yes,No,No,No
10254248435,No,Yes,No,No,No
10254248439,Yes,No,No,No,No
10254248474,No,Yes,No,No,No
10254248484,No,No,No,Yes,No
10254248632,Yes,No,No,No,No
10254248759,No,Yes,No,No,No
10254248784,No,Yes,No,No,No
10254248812,No,No,No,Yes,No
10254248924,No,No,Yes,No,No
10254249640,No,Yes,No,No,No
10254249874,No,Yes,No,No,No
10254249897,No,No,No,Yes,No
10254250052,No,No,No,No,Yes
10254250442,Yes,No,No,No,No
10254250613,No,No,No,Yes,No
10254251101,No,No,No,No,Yes
10254251293,No,No,No,Yes,No
10254251667,Yes,No,No,No,No
10254251772,No,No,No,No,Yes
10254252084,No,No,No,No,Yes
10254252120,No,Yes,No,No,No
10254252789,Yes,No,No,No,No
10254252808,Yes,No,No,No,No
10254252905,Yes,No,No,No,No
10254253013,No,No,No,Yes,No
10254253170,No,No,No,Yes,No
10254253520,No,Yes,No,No,No
10254253582,Yes,No,No,No,No
10254253647,No,No,No,Yes,No
10254253785,Yes,No,No,No,No
10254253915,Yes,No,No,No,No
10254254011,No,No,No,Yes,No
10254254019,No,Yes,No,No,No
10254254428,Yes,No,No,No,No
10254254533,No,No,No,Yes,No
10254254616,Yes,No,No,No,No
10254254817,Yes,No,No,No,No
10254255120,No,No,No,No,Yes
10254255373,Yes,No,No,No,No
10254255385,No,Yes,No,No,No
10254255405,No,No,Yes,No,No
10254255525,No,Yes,No,No,No
10254255610,Yes,No,No,No,No
10254255657,No,No,No,Yes,No
10254255789,No,No,No,No,Yes
10254255900,No,No,No,No,Yes
10254256120,No,Yes,No,No,No
10254256212,Yes,No,No,No,No
10254256272,No,No,Yes,No,No
10254256387,Yes,No,No,No,No
10254256511,Yes,No,No,No,No
10254256636,No,No,No,No,Yes
10254256637,No,No,Yes,No,No
10254256642,No,No,No,No,Yes
10254256645,No,No,No,No,Yes
10254256693,No,Yes,No,No,No
10254257367,No,No,Yes,No,No
10254257564,No,No,No,No,Yes
10254257623,No,No,Yes,No,No
10254257663,No,No,Yes,No,No
10254257801,Yes,No,No,No,No
10254257949,Yes,No,No,No,No
10254258019,Yes,No,No,No,No
10254258041,No,No,Yes,No,No
10254258340,No,No,Yes,No,No
10254258376,No,Yes,No,No,No
10254258522,Yes,No,No,No,No
10254258539,No,No,No,Yes,No
10254258800,No,No,No,No,Yes
10254258833,No,No,No,No,Yes
10254258915,No,No,No,Yes,No
10254258928,No,No,Yes,No,No
10254258948,No,Yes,No,No,No
10254259094,No,No,No,Yes,No
10254259251,No,No,Yes,No,No
10254259291,No,No,No,Yes,No
10254259336,No,No,No,Yes,No
10254259777,No,No,No,No,Yes
10254260083,Yes,No,No,No,No
10254260225,No,No,No,Yes,No
10254260379,No,No,No,No,Yes
10254260453,No,No,Yes,No,No
10254260518,No,Yes,No,No,No
10254260830,No,No,Yes,No,No
10254261280,Yes,No,No,No,No
10254261351,No,Yes,No,No,No
10254261486,No,Yes,No,No,No
10254261678,No,No,Yes,No,No
10254261704,No,No,Yes,No,No
10254261877,No,Yes,No,No,No
10254261947,No,No,No,No,Yes
10254262034,Yes,No,No,No,No
10254262202,No,Yes,No,No,No
10254262304,No,No,Yes,No,No
10254262492,No,Yes,No,No,No
10254262552,No,No,Yes,No,No
10254262869,No,No,Yes,No,No
10254262874,No,No,No,Yes,No
10254263175,No,No,No,Yes,No
10254263198,No,No,No,No,Yes
10254263439,No,No,Yes,No,No
10254263633,No,No,No,No,Yes
10254263720,No,No,Yes,No,No
10254263788,No,No,No,Yes,No
10254263798,No,Yes,No,No,No
10254263933,No,No,No,No,Yes
10254264012,No,No,Yes,No,No
10254264024,Yes,No,No,No,No
10254264200,No,Yes,No,No,No
10254264361,No,No,No,Yes,No
10254264390,No,Yes,No,No,No
10254264434,Yes,No,No,No,No
10254264440,No,No,Yes,No,No
10254264548,Yes,No,No,No,No
10254264591,No,No,No,No,Yes
10254264785,Yes,No,No,No,No
10254264788,No,Yes,No,No,No
10254264808,No,No,Yes,No,No
10254264922,Yes,No,No,No,No
10254264980,Yes,No,No,No,No
10254264983,No,No,Yes,No,No
10254265176,No,No,No,Yes,No
10254265188,No,Yes,No,No,No
10254265332,Yes,No,No,No,No
10254265366,No,No,No,Yes,No
10254265368,No,No,No,No,Yes
10254265421,No,Yes,No,No,No
10254265424,No,No,No,No,Yes
10254265439,No,No,No,No,Yes
10254265477,No,No,No,Yes,No
10254265482,Yes,No,No,No,No
10254265745,No,Yes,No,No,No
10254265749,No,No,Yes,No,No
10254265785,No,No,Yes,No,No
10254265787,No,No,Yes,No,No
10254265794,No,No,No,Yes,No
10254265803,No,No,No,Yes,No
10254265848,No,No,No,Yes,No
10254265958,No,No,Yes,No,No
10254266043,No,No,No,Yes,No
10254266070,No,No,No,No,Yes
10254266147,Yes,No,No,No,No
10254266158,No,No,No,No,Yes
10254266335,Yes,No,No,No,No
10254266361,No,Yes,No,No,No
10254266384,No,No,No,Yes,No
10254266527,No,No,No,No,Yes
10254266561,No,No,Yes,No,No
10254266563,No,No,Yes,No,No
10254266568,No,No,No,Yes,No
10254266730,Yes,No,No,No,No
10254266988,No,No,No,No,Yes
10254266997,No,No,No,No,Yes
10254266999,No,No,Yes,No,No
10254267005,No,Yes,No,No,No
10254267019,Yes,No,No,No,No
10254267145,No,Yes,No,No,No
10254267178,Yes,No,No,No,No
10254267182,Yes,No,No,No,No
10254267199,No,Yes,No,No,No
10254267203,Yes,No,No,No,No
10254267271,Yes,No,No,No,No
10254267298,No,No,No,Yes,No
10254267390,No,No,No,No,Yes
10254267507,No,No,No,Yes,No
10254267589,No,No,No,No,Yes
10254267611,No,No,No,Yes,No
10254267711,No,Yes,No,No,No
10254267734,Yes,No,No,No,No
10254267841,No,Yes,No,No,No
10254267916,No,No,No,Yes,No
10254268064,No,Yes,No,No,No
10254268070,Yes,No,No,No,No
10254268072,No,No,Yes,No,No
10254268316,Yes,No,No,No,No
10254268711,Yes,No,No,No,No
10254268715,No,No,No,Yes,No
10254268717,No,Yes,No,No,No
10254268744,No,No,Yes,No,No
10254268819,Yes,No,No,No,No
10254268825,No,No,Yes,No,No
10254268899,No,Yes,No,No,No
10254268921,No,No,No,No,Yes
10254268922,Yes,No,No,No,No
10254268942,No,No,No,No,Yes
10254268971,No,No,No,Yes,No
10254269052,No,No,Yes,No,No
10254269067,No,No,Yes,No,No
10254269087,No,No,Yes,No,No
10254269287,No,No,No,No,Yes
10254269367,Yes,No,No,No,No
10254269456,No,No,No,Yes,No
10254269457,No,Yes,No,No,No
10254269458,No,No,Yes,No,No
10254269459,No,Yes,No,No,No
10254269460,No,Yes,No,No,No
10254269491,No,No,Yes,No,No
10254269659,No,No,Yes,No,No
10254269690,No,No,No,Yes,No
10254269720,No,Yes,No,No,No
10254269758,Yes,No,No,No,No
10254270017,No,No,No,No,Yes
10254270205,Yes,No,No,No,No
10254270379,No,Yes,No,No,No
10254270519,No,No,Yes,No,No
10254270546,No,No,No,Yes,No
10254270622,Yes,No,No,No,No
10254270636,No,No,Yes,No,No
10254270793,No,No,No,No,Yes
10254270908,No,Yes,No,No,No
10254270996,No,No,No,Yes,No
10254271121,No,No,No,Yes,No
10254271436,No,No,Yes,No,No
10254271478,No,No,Yes,No,No
10254271608,No,Yes,No,No,No
10254271684,Yes,No,No,No,No
10254271746,No,No,No,Yes,No
10254271786,Yes,No,No,No,No
10254271795,No,No,No,No,Yes
10254271845,No,Yes,No,No,No
